college_code,branch_code,community,college_enc,branch_enc,community_enc,cutoff_trend,hist_closing,hist_opening,hist_mean,hist_count,last_closing,last_year
1311,AE,BC,48,1,0,-1.0452,184.0,190.28,186.54,4.0,180.0,2023.0
1315,IT,SC,49,57,6,1.286,185.53,190.99,187.69,49.0,189.5,2024.0
2712,EC,BCM,165,34,1,2.2767,187.63,190.96,189.58,22.0,190.0,2024.0
2007,ME,MBC,100,65,2,1.2674,182.61,189.29,184.79,50.0,184.0,2024.0
1210,CS,BC,24,29,0,-1.041,180.33,192.62,183.78,166.0,179.0,2024.0
1450,IT,BC,83,57,0,0.637,183.4,190.39,186.04,53.0,182.0,2024.0
2615,MT,BC,127,73,0,-0.7135,181.47,185.92,182.81,24.0,179.5,2024.0
4971,CS,OC,285,29,5,-0.8763,184.1,190.16,186.28,8.0,181.0,2024.0
5008,EE,BCM,299,35,1,1.3956,189.09,189.82,189.41,9.0,189.0,2024.0
1317,BT,OC,51,13,5,3.7471,184.67,190.1,187.39,7.0,186.5,2021.0
2005,EE,BCM,98,35,1,2.6813,189.11,190.32,189.72,10.0,191.5,2024.0
2603,CS,BC,119,29,0,-1.0732,181.33,190.74,184.97,91.0,181.5,2024.0
4971,CS,BC,285,29,0,-1.0659,181.06,191.85,184.54,39.0,179.0,2024.0
1013,CS,MBC,1,29,2,0.5687,181.62,188.99,183.5,21.0,179.5,2024.0
2,CH,SC,97,21,6,0.305,181.53,189.19,185.34,33.0,181.5,2024.0
1113,IT,MBC,8,57,2,-0.9978,182.38,185.08,182.98,21.0,179.0,2024.0
2722,EC,BC,172,34,0,-1.2248,181.02,188.58,183.57,132.0,180.5,2024.0
1210,AD,OC,24,0,5,-0.506,182.9,186.92,183.94,12.0,185.5,2024.0
2739,CS,OC,183,29,5,3.4067,188.94,192.29,192.43,11.0,191.0,2024.0
2377,CE,BC,117,18,0,0.2088,181.03,186.71,182.76,33.0,179.5,2024.0
2357,EC,BC,113,34,0,-0.459,185.75,186.38,186.42,5.0,185.5,2024.0
2723,EC,MBC,173,34,2,4.305,185.0,185.0,185.0,3.0,184.61,2022.0
2005,CE,OC,98,18,5,0.8462,181.58,184.41,181.49,6.0,179.0,2023.0
2719,CS,OC,170,29,5,0.314,186.54,190.67,188.08,19.0,184.5,2024.0
1324,CS,OC,55,29,5,-0.1742,181.2,186.7,184.29,44.0,181.5,2024.0
1399,CB,BC,58,15,0,0.4444,188.73,192.13,190.51,44.0,189.0,2024.0
2006,EM,SC,99,39,6,1.1429,186.35,189.5,188.22,22.0,187.5,2024.0
2712,ME,MBC,165,65,2,-0.1667,179.33,181.67,180.61,10.0,179.0,2024.0
1,PT,MBC,0,86,2,0.5314,181.35,188.13,184.68,28.0,179.5,2024.0
2719,CS,MBC,170,29,2,-0.3177,180.81,186.83,182.43,39.0,179.5,2024.0
5008,ME,BCM,299,65,1,0.2403,184.73,187.53,186.45,9.0,182.5,2024.0
2007,CE,MBC,100,18,2,0.6361,182.43,186.67,183.37,26.0,181.0,2024.0
1317,IT,MBC,51,57,2,-1.8622,180.44,184.73,181.73,30.0,179.0,2024.0
2,TX,OC,97,95,5,13.305,183.91,185.33,184.62,4.0,188.11,2021.0
1304,EC,OC,43,34,5,-1.2679,181.6,186.07,184.55,19.0,179.5,2024.0
2,PM,BCM,97,81,1,-1.0593,183.65,186.77,184.73,6.0,179.0,2024.0
2025,ME,BC,101,65,0,1.0,189.67,189.67,189.67,2.0,190.0,2021.0
2618,CS,BC,129,29,0,-0.9576,180.8,192.47,183.96,81.0,179.5,2024.0
2702,BM,BC,157,10,0,1.0699,182.56,183.71,184.28,8.0,179.5,2023.0
4,RP,OC,248,89,5,-0.0833,182.76,184.5,183.38,12.0,183.0,2024.0
2718,CS,BCM,169,29,1,1.8094,187.33,191.67,189.92,27.0,187.0,2024.0
4,MF,SC,248,66,6,7.9589,182.83,187.67,185.8,15.0,186.5,2021.0
1210,CS,OC,24,29,5,-1.2407,181.17,186.73,183.51,26.0,180.0,2024.0
1399,MZ,OC,58,76,5,1.7139,187.79,189.23,189.03,10.0,188.5,2024.0
1304,CS,MBC,43,29,2,-1.1011,180.85,189.17,182.72,57.0,179.0,2024.0
2005,ME,MBC,98,65,2,0.6961,180.5,190.8,183.39,81.0,179.0,2024.0
2764,CS,OC,199,29,5,2.4259,189.54,190.21,189.22,6.0,191.0,2024.0
2006,EE,SC,99,35,6,1.0868,184.04,188.8,186.11,38.0,186.5,2024.0
4960,EC,BC,277,34,0,-0.4034,180.33,191.63,183.39,114.0,179.0,2024.0
3465,CS,MBC,213,29,2,0.4063,181.1,191.33,184.95,38.0,179.5,2024.0
1219,EE,MBC,29,35,2,-0.6084,181.2,183.56,182.25,14.0,179.0,2024.0
4670,CS,BC,253,29,0,0.8051,187.5,187.53,187.25,6.0,189.5,2024.0
2007,EY,BCM,100,44,1,2.3705,188.92,189.42,189.32,6.0,189.0,2024.0
2006,BS,SC,99,12,6,-1.042,180.12,183.86,181.35,9.0,180.0,2024.0
2653,CS,BC,152,29,0,-1.1047,180.78,194.95,186.19,37.0,179.0,2024.0
1304,BM,BC,43,10,0,-1.7809,182.12,183.21,184.73,10.0,180.0,2024.0
1112,CS,BC,7,29,0,-0.952,180.33,188.95,183.62,131.0,179.0,2024.0
2702,BT,BC,157,13,0,-1.3154,180.8,185.34,184.23,30.0,179.5,2024.0
2007,CL,BC,100,24,0,-0.0644,183.65,186.37,185.09,24.0,183.5,2024.0
2601,IT,BC,118,57,0,-2.985,184.41,185.08,185.6,4.0,181.5,2023.0
5008,MF,BC,299,66,0,0.3353,181.83,188.27,184.39,95.0,182.5,2024.0
2718,CJ,BC,169,23,0,-0.9421,183.85,190.9,186.51,69.0,182.5,2024.0
1211,BT,BCM,25,13,1,2.026,184.45,184.45,184.45,4.0,183.0,2023.0
1149,CS,BC,21,29,0,-0.6728,180.37,186.65,182.37,38.0,179.0,2024.0
2718,EE,BC,169,35,0,0.2348,183.0,189.06,186.05,184.0,184.5,2024.0
1419,CB,OC,69,15,5,-0.8224,181.39,182.39,184.67,11.0,180.5,2024.0
2006,BY,SC,99,14,6,-1.6435,183.69,184.21,184.94,6.0,181.5,2024.0
2734,AD,BC,179,0,0,1.3548,182.5,188.95,185.74,6.0,185.03,2024.0
1419,IT,MBC,69,57,2,-1.3048,180.91,189.09,182.18,43.0,180.0,2024.0
2377,CE,OC,117,18,5,0.1723,183.29,186.71,184.91,10.0,181.5,2024.0
2005,IT,SC,98,57,6,1.4677,184.58,190.05,186.93,36.0,186.5,2024.0
2762,EC,BC,197,34,0,8.4225,184.81,186.42,186.74,3.0,187.21,2021.0
1321,MN,BC,53,69,0,1.52,181.14,184.81,182.18,11.0,182.5,2024.0
2329,AD,BC,106,0,0,0.2709,181.65,187.65,183.79,18.0,179.32,2024.0
1211,AL,MBC,25,3,2,-0.9542,182.43,188.98,183.86,55.0,180.5,2024.0
1,XM,BC,0,97,0,0.394,180.76,191.48,185.23,33.0,179.5,2024.0
2711,FD,BC,164,45,0,0.7099,182.04,184.01,182.59,25.0,183.0,2024.0
2702,AD,BC,157,0,0,-1.1451,181.28,192.11,184.66,191.0,181.0,2024.0
2615,EE,MBC,127,35,2,2.0097,184.15,188.44,185.81,45.0,186.0,2024.0
1321,PA,BC,53,77,0,-0.1019,183.65,186.81,184.86,17.0,179.0,2023.0
1315,ME,BCM,49,65,1,0.6401,188.7,190.87,189.88,14.0,190.0,2024.0
1399,EE,BC,58,35,0,0.5512,187.0,190.67,188.97,51.0,187.5,2024.0
3011,EC,BC,203,34,0,-0.955,181.4,188.26,183.09,17.0,179.0,2024.0
1422,CS,OC,72,29,5,-0.0084,182.91,188.17,185.92,14.0,183.0,2024.0
2603,CS,OC,119,29,5,12.7675,184.02,185.0,186.21,3.0,188.035,2021.0
2377,ME,MBC,117,65,2,1.0469,183.3,187.78,185.34,18.0,182.5,2024.0
2006,AS,BC,99,7,0,0.0373,180.81,189.7,183.34,72.0,180.0,2024.0
1113,AD,OC,8,0,5,1.5192,187.0,189.03,187.24,9.0,185.5,2024.0
5008,MG,BCM,299,67,1,-0.901,184.4,185.53,184.27,7.0,181.5,2024.0
5008,CE,MBC,299,18,2,1.9255,183.23,187.57,184.46,27.0,184.0,2024.0
2622,CS,BC,132,29,0,1.1648,180.69,190.83,184.94,45.0,179.0,2024.0
2006,MS,MBC,99,72,2,1.0219,181.79,184.83,181.56,16.0,179.0,2024.0
2723,CS,BC,173,29,0,-0.0421,181.85,188.42,185.46,16.0,180.0,2024.0
2328,CS,BC,105,29,0,-0.7497,180.37,183.17,183.0,6.0,178.0,2023.0
1113,CS,BCM,8,29,1,0.4622,185.77,190.51,188.3,15.0,183.33,2024.0
2006,CE,BCM,99,18,1,-1.3722,185.73,186.03,186.12,6.0,186.5,2024.0
2739,IT,BC,183,57,0,1.2022,183.47,188.21,185.3,46.0,186.5,2024.0
2007,MF,OC,100,66,5,-0.0887,183.47,186.9,185.2,13.0,185.0,2024.0
2712,ME,BC,165,65,0,0.2969,180.33,185.73,181.96,74.0,179.0,2024.0
2006,IM,SC,99,55,6,0.6692,185.12,190.48,187.67,47.0,188.5,2024.0
1219,CH,BC,29,21,0,1.2717,181.09,183.14,182.01,7.0,180.0,2023.0
2622,BM,BC,132,10,0,6.2667,183.54,187.79,186.45,5.0,186.055,2021.0
2006,PR,MBC,99,84,2,0.9207,182.78,187.86,184.65,17.0,182.0,2024.0
2007,CE,BCM,100,18,1,-0.0529,182.31,182.84,183.68,6.0,184.5,2024.0
2007,EC,SC,100,34,6,0.8525,183.52,190.26,186.44,29.0,187.0,2024.0
5008,CN,BC,299,26,0,-0.4206,180.33,185.49,182.74,71.0,179.0,2024.0
1450,EC,MBC,83,34,2,0.49,182.89,188.4,184.71,20.0,182.5,2024.0
2007,CH,MBC,100,21,2,0.9142,182.42,187.62,184.84,26.0,182.5,2024.0
1110,CS,BC,6,29,0,-0.6171,186.37,188.17,186.12,5.0,181.0,2023.0
5986,IT,BC,325,57,0,-1.7455,180.37,186.81,181.32,47.0,179.0,2024.0
1419,AD,BCM,69,0,1,-2.3259,182.6,182.89,181.47,4.0,179.0,2023.0
4,AU,SC,248,9,6,0.4291,180.89,189.9,185.37,19.0,179.5,2024.0
1516,CS,OC,92,29,5,0.1956,187.29,187.93,186.8,7.0,184.5,2024.0
2007,MF,BC,100,66,0,0.5806,181.67,187.62,183.94,65.0,182.0,2024.0
1211,BT,MBC,25,13,2,0.0502,180.55,185.13,182.37,11.0,179.5,2024.0
4974,EC,OC,287,34,5,0.5333,187.64,189.41,188.72,11.0,187.5,2024.0
2704,CS,OC,158,29,5,-1.1653,181.42,182.88,182.63,6.0,180.0,2024.0
5008,EY,BCM,299,44,1,1.132,187.38,188.53,187.88,9.0,186.5,2024.0
2622,BT,BC,132,13,0,0.6731,182.56,182.56,182.56,3.0,181.5,2024.0
3011,CS,OC,203,29,5,-0.0556,186.0,186.75,186.55,5.0,186.0,2024.0
2005,ME,OC,98,65,5,2.8267,191.2,192.1,189.53,10.0,190.0,2023.0
2618,AD,BC,129,0,0,-0.7278,182.17,186.47,184.53,13.0,179.0,2024.0
1315,BM,SC,49,10,6,-0.0208,180.43,181.29,183.09,5.0,179.0,2023.0
1211,BM,BCM,25,10,1,-1.6,183.63,184.33,184.61,6.0,179.5,2024.0
4960,BM,BC,277,10,0,0.6177,182.73,182.97,183.52,8.0,183.5,2024.0
1516,EC,BC,92,34,0,-0.3149,181.43,188.63,181.98,24.0,179.0,2024.0
4974,EC,BCM,287,34,1,0.7283,184.11,188.57,186.68,27.0,185.5,2024.0
2007,CE,OC,100,18,5,0.2353,185.75,187.0,186.23,4.0,185.0,2024.0
1,GI,SC,0,49,6,-0.4182,181.4,188.0,184.28,26.0,179.0,2024.0
2006,MS,BCM,99,72,1,-0.4959,185.6,185.71,186.08,5.0,188.5,2024.0
1219,CH,OC,29,21,5,1.0556,183.29,184.17,183.84,10.0,184.0,2024.0
1219,IT,BCM,29,57,1,0.5906,185.1,186.8,185.67,11.0,183.5,2024.0
1216,CS,OC,26,29,5,0.2904,186.53,189.03,188.31,13.0,186.5,2024.0
1399,AD,MBC,58,0,2,1.0082,187.74,193.15,190.5,73.0,187.0,2024.0
2025,CS,MBC,101,29,2,0.7171,182.63,191.12,186.56,52.0,183.5,2024.0
2608,IT,BC,121,57,0,0.7833,183.66,187.56,185.75,7.0,184.5,2024.0
2735,CS,BC,180,29,0,-1.1958,181.82,187.58,182.3,34.0,179.5,2024.0
2025,EC,MBC,101,34,2,-0.3507,181.22,186.89,182.53,30.0,179.0,2024.0
1219,BT,MBC,29,13,2,1.75,186.38,186.38,186.38,3.0,186.0,2022.0
1116,CS,BC,10,29,0,-0.4226,180.36,181.65,180.45,6.0,179.92,2024.0
5901,CE,BC,314,18,0,-0.6043,180.73,189.81,183.52,31.0,179.0,2024.0
2608,EE,BC,121,35,0,6.1283,182.97,189.04,185.04,8.0,186.2,2021.0
3803,CS,BC,220,29,0,-1.0033,181.38,184.09,181.53,8.0,179.0,2024.0
2005,EI,BCM,98,37,1,1.4197,186.17,188.74,187.36,9.0,183.5,2024.0
1210,CS,BCM,24,29,1,-1.1462,181.6,185.4,184.52,8.0,179.0,2024.0
2711,EC,OC,164,34,5,1.8726,185.5,186.81,185.56,9.0,186.5,2024.0
2643,CS,BC,145,29,0,2.6925,183.45,188.14,187.5,7.0,182.0,2023.0
2712,CE,BC,165,18,0,-1.1413,181.14,186.33,182.4,17.0,180.0,2024.0
2006,CN,BCM,99,26,1,10.215,185.31,185.31,185.31,2.0,188.715,2021.0
2711,IT,OC,164,57,5,0.132,182.28,182.28,182.28,4.0,181.0,2024.0
2764,EC,BC,199,34,0,0.9872,183.2,192.79,186.53,107.0,184.5,2024.0
2006,MT,MBC,99,73,2,-0.1094,182.98,188.15,183.92,16.0,181.0,2024.0
4974,CE,BC,287,18,0,0.0903,183.56,186.23,184.74,6.0,180.5,2024.0
3011,CS,MBC,203,29,2,1.1381,181.12,191.68,184.63,36.0,180.0,2024.0
1118,BM,BC,11,10,0,12.26,184.26,184.84,182.5,3.0,188.635,2021.0
1419,CS,BCM,69,29,1,-0.9772,181.64,184.78,182.53,17.0,181.0,2024.0
2608,CB,BC,121,15,0,2.6601,186.53,186.9,185.58,4.0,188.0,2024.0
1149,CS,OC,21,29,5,-1.6752,181.81,188.31,184.16,15.0,180.5,2024.0
5901,ME,BC,314,65,0,-0.9383,180.03,186.14,181.64,13.0,179.0,2024.0
2622,EE,BC,132,35,0,-0.2493,187.2,187.2,187.2,4.0,183.0,2024.0
2712,EE,BCM,165,35,1,0.7312,185.7,187.41,186.74,11.0,186.0,2024.0
2764,EE,BC,199,35,0,-0.8607,182.98,190.24,182.71,30.0,181.0,2024.0
5901,EE,BC,314,35,0,0.0127,181.33,189.51,184.42,133.0,182.0,2024.0
2718,EE,OC,169,35,5,1.1528,185.97,188.73,187.65,19.0,187.0,2024.0
1309,IT,OC,46,57,5,0.4635,180.64,183.43,181.93,11.0,178.5,2023.0
4,PR,BCM,248,84,1,-0.2599,184.5,185.55,184.21,8.0,186.0,2024.0
2025,EC,OC,101,34,5,-0.9397,185.44,185.59,186.21,6.0,183.5,2024.0
1306,BT,OC,44,13,5,-1.5,189.0,189.0,189.0,2.0,188.5,2021.0
1304,CS,BCM,43,29,1,-1.4721,181.67,186.9,184.58,20.0,179.0,2024.0
1211,EE,OC,25,35,5,-0.697,184.2,187.07,185.97,12.0,182.5,2024.0
5910,AD,BC,318,0,0,-0.2983,182.24,186.7,183.95,20.0,180.0,2024.0
3801,CS,BC,219,29,0,3.25,185.79,186.41,186.46,4.0,187.0,2022.0
1,XC,MBC,0,96,2,0.6845,182.93,188.55,185.04,17.0,181.5,2024.0
2007,MF,MBC,100,66,2,-0.1234,181.14,183.03,182.85,12.0,179.5,2024.0
2610,CS,BC,123,29,0,1.956,185.62,185.62,185.62,4.0,193.0,2024.0
2615,EC,BCM,127,34,1,2.1295,186.37,188.76,187.18,9.0,189.5,2024.0
2006,PN,BC,99,82,0,0.867,181.19,186.08,182.54,37.0,181.5,2024.0
1317,EE,BC,51,35,0,1.3575,183.43,183.88,183.12,5.0,179.5,2023.0
1013,IT,BC,1,57,0,0.8811,182.39,184.67,184.11,5.0,181.605,2023.0
2601,BT,BCM,118,13,1,5.84,186.39,186.39,186.39,2.0,188.34,2021.0
1309,EC,BC,46,34,0,-1.757,184.12,187.54,184.87,13.0,185.5,2024.0
5986,CS,BCM,325,29,1,1.1729,182.85,188.34,185.69,20.0,182.5,2024.0
1432,CS,MBC,78,29,2,-0.4701,181.3,193.07,186.31,94.0,181.0,2024.0
2007,ME,BCM,100,65,1,0.6829,185.1,186.2,185.25,10.0,187.0,2024.0
2006,CN,MBC,99,26,2,1.1789,183.47,186.83,184.58,14.0,182.5,2024.0
1211,FD,OC,25,45,5,2.3498,184.34,186.05,185.49,4.0,184.5,2023.0
1324,CO,BC,55,27,0,0.0325,188.57,188.57,188.57,4.0,188.0,2024.0
1317,CS,BCM,51,29,1,0.4541,181.62,187.82,185.38,17.0,180.0,2024.0
3830,EE,BC,235,35,0,7.11,185.74,185.74,185.74,2.0,188.11,2021.0
1316,BM,BC,50,10,0,6.7775,184.47,185.56,185.92,3.0,186.46,2021.0
1216,CS,BC,26,29,0,-0.2385,180.78,192.64,184.68,152.0,179.0,2024.0
1,MA,BCM,0,61,1,1.9545,186.04,187.64,186.88,6.0,189.0,2024.0
5008,MF,BCM,299,66,1,-1.1827,181.08,181.59,181.96,7.0,179.0,2024.0
1321,PA,OC,53,77,5,6.9167,183.0,186.33,184.29,5.0,186.5,2021.0
2718,MZ,BC,169,76,0,-0.6154,181.0,185.33,181.88,21.0,179.5,2024.0
2005,EE,SC,98,35,6,0.4288,181.73,185.33,183.06,19.0,180.57,2024.0
1450,CS,SC,83,29,6,-0.5401,180.62,183.38,182.23,9.0,180.0,2024.0
2006,MY,OC,99,75,5,4.0,185.83,187.08,185.57,4.0,187.5,2022.0
2006,ES,BCM,99,40,1,1.5729,187.9,188.87,188.54,7.0,188.0,2024.0
2005,ME,SC,98,65,6,-0.5719,182.36,182.36,182.36,3.0,180.5,2024.0
3805,BM,BC,222,10,0,-1.4285,181.73,182.04,182.15,4.0,179.0,2024.0
1516,EE,BC,92,35,0,6.67,185.45,185.95,184.58,3.0,187.92,2021.0
3826,CS,MBC,233,29,2,6.855,185.4,185.74,184.43,3.0,187.855,2021.0
1,IE,SC,0,54,6,0.3223,180.84,187.82,185.18,14.0,181.5,2024.0
5012,CC,SC,302,16,6,1.9706,184.7,191.04,187.66,18.0,190.0,2024.0
2006,MY,BC,99,75,0,0.3632,180.6,185.28,182.65,23.0,179.0,2024.0
5008,MF,MBC,299,66,2,-0.5055,180.91,183.64,180.48,19.0,179.0,2024.0
5008,CE,BCM,299,18,1,0.0522,185.29,185.3,185.65,5.0,184.0,2024.0
1450,EE,BC,83,35,0,-1.155,180.74,184.84,182.02,19.0,179.0,2024.0
5008,EC,SC,299,34,6,0.6984,184.17,191.29,186.64,27.0,187.5,2024.0
1113,CB,BC,8,15,0,-1.6126,181.03,185.96,182.98,43.0,179.5,2024.0
1211,EC,BCM,25,34,1,0.721,184.2,188.58,186.18,19.0,184.0,2024.0
1408,CS,BC,62,29,0,0.2729,183.51,188.38,186.11,6.0,181.5,2024.0
1219,AU,OC,29,9,5,9.56,184.37,184.37,184.37,2.0,187.56,2021.0
1516,CS,BCM,92,29,1,-1.9306,182.3,182.93,182.21,5.0,180.5,2024.0
2712,AE,BCM,165,1,1,1.1657,184.59,186.92,185.76,8.0,186.0,2024.0
1116,EC,OC,10,34,5,10.0,184.17,184.17,184.17,2.0,187.5,2021.0
1,MN,SC,0,69,6,-0.7128,182.25,182.83,183.57,9.0,180.0,2024.0
1317,CH,BC,51,21,0,0.4079,183.75,185.94,184.44,5.0,183.0,2024.0
1315,CH,SC,49,21,6,-1.1071,182.94,186.5,184.57,5.0,180.5,2024.0
1219,ME,BCM,29,65,1,1.6667,185.67,186.67,186.43,4.0,186.0,2021.0
2715,BM,BC,167,10,0,2.9808,187.56,187.56,187.56,3.0,190.0,2024.0
2710,EC,BC,163,34,0,0.0037,182.17,191.33,184.01,69.0,181.0,2024.0
3819,EC,MBC,230,34,2,-0.8512,179.92,183.12,181.61,7.0,179.0,2024.0
1,MI,MBC,0,68,2,2.8694,184.53,193.56,188.67,31.0,189.5,2024.0
2702,EE,BC,157,35,0,-1.7937,182.49,184.06,180.33,30.0,179.0,2024.0
2719,BM,BC,170,10,0,-0.1587,181.97,184.73,183.12,8.0,181.0,2024.0
5986,EC,OC,325,34,5,0.875,185.89,186.05,186.06,6.0,179.0,2024.0
2622,EC,MBC,132,34,2,1.7512,183.9,186.5,185.41,6.0,183.0,2023.0
1316,CS,BC,50,29,0,1.0,186.73,186.73,186.73,3.0,187.0,2022.0
2711,EC,MBC,164,34,2,-0.7112,180.69,190.72,183.69,31.0,179.0,2024.0
2007,MF,BCM,100,66,1,1.0472,181.23,183.07,182.07,6.0,181.0,2024.0
3465,EC,MBC,213,34,2,-0.6105,180.92,185.89,182.66,11.0,180.0,2024.0
1118,AD,BC,11,0,0,0.688,186.23,186.23,186.23,4.0,186.0,2024.0
1,MN,BCM,0,69,1,0.9343,184.84,185.76,185.06,9.0,186.5,2024.0
2,TX,MBC,97,95,2,0.9772,183.02,189.84,185.96,9.0,180.5,2024.0
2006,CE,SC,99,18,6,-0.1437,180.97,188.12,185.16,14.0,181.5,2024.0
1306,BT,BC,44,13,0,10.54,183.53,183.53,183.53,2.0,187.04,2021.0
2007,CH,BCM,100,21,1,1.2117,182.05,188.27,184.86,9.0,184.5,2024.0
3465,CS,OC,213,29,5,1.75,184.71,184.71,184.71,4.0,185.0,2024.0
4962,CS,MBC,279,29,2,-0.1883,181.46,185.83,183.73,16.0,179.0,2024.0
2007,CN,BC,100,26,0,-0.5716,182.3,184.02,183.0,13.0,179.0,2024.0
1419,EE,OC,69,35,5,-3.8007,181.29,182.83,181.16,7.0,177.0,2023.0
1211,ME,BC,25,65,0,-1.5316,182.31,184.89,181.8,10.0,179.0,2024.0
2702,CS,BCM,157,29,1,0.0524,182.05,186.79,183.99,14.0,181.5,2024.0
3805,EC,BC,222,34,0,10.38,183.42,183.42,183.42,2.0,186.88,2021.0
1120,AD,BC,12,0,0,-1.7658,181.03,183.61,180.91,6.0,177.5,2023.0
5910,EC,BC,318,34,0,0.0383,182.58,190.38,183.48,25.0,179.5,2024.0
2369,EE,BC,116,35,0,2.315,186.04,186.04,186.04,2.0,186.815,2021.0
1413,CS,BC,66,29,0,-0.7216,185.05,189.14,185.27,6.0,181.0,2024.0
5901,EE,BCM,314,35,1,-1.6271,181.12,183.09,181.77,8.0,180.0,2024.0
2007,CS,SCA,100,29,7,0.8948,184.0,184.92,184.46,6.0,186.5,2024.0
1210,IT,OC,24,57,5,10.435,182.75,183.17,184.35,3.0,186.12,2021.0
3830,AD,BC,235,0,0,0.9028,182.13,189.26,186.1,9.0,179.5,2024.0
2750,CS,BC,190,29,0,-1.2372,184.49,189.39,185.17,16.0,180.0,2024.0
3830,IT,BC,235,57,0,2.1152,185.13,188.57,187.58,4.0,186.0,2024.0
1317,ME,BC,51,65,0,5.025,184.85,184.85,184.85,2.0,186.525,2021.0
2615,EE,BCM,127,35,1,0.9989,184.38,185.72,184.77,7.0,183.5,2024.0
1211,AE,OC,25,1,5,-1.622,185.63,186.5,185.12,5.0,182.08,2024.0
2,CR,OC,97,28,5,-1.2583,180.64,182.04,181.56,7.0,180.5,2024.0
3819,EC,BC,230,34,0,0.0529,180.7,187.96,183.23,17.0,179.0,2024.0
2615,ME,BC,127,65,0,-0.1283,180.38,185.8,181.13,36.0,179.0,2024.0
2719,AD,OC,170,0,5,6.5,185.32,185.32,185.32,3.0,188.0,2022.0
1219,CE,BC,29,18,0,5.5,184.32,184.32,184.32,3.0,186.0,2022.0
1306,CS,BC,44,29,0,1.8204,184.6,184.62,184.86,5.0,191.0,2024.0
2006,TX,MBC,99,95,2,0.7335,185.16,185.16,185.16,4.0,183.0,2023.0
2607,EC,BC,120,34,0,-0.3174,179.81,181.77,181.0,7.0,179.5,2024.0
3011,CS,BCM,203,29,1,2.197,183.73,190.4,187.49,11.0,183.5,2024.0
2006,EE,SCA,99,35,7,-0.0178,184.11,186.41,186.03,7.0,185.5,2024.0
1112,IT,BC,7,57,0,-2.2882,181.36,182.83,181.67,23.0,179.0,2024.0
2,PP,BCM,97,83,1,2.4433,181.04,185.83,185.37,8.0,182.5,2024.0
2723,CE,BC,173,18,0,4.74,184.66,184.66,184.66,2.0,186.24,2021.0
1211,CH,BC,25,21,0,0.9077,180.62,183.04,181.21,8.0,182.0,2024.0
3464,CS,BCM,212,29,1,0.56,181.68,181.68,181.68,3.0,181.0,2024.0
4,RP,MBC,248,89,2,-1.197,180.45,183.16,181.43,15.0,179.5,2024.0
2702,MC,BC,157,63,0,8.21,183.47,183.47,183.47,2.0,186.21,2021.0
1422,IT,MBC,72,57,2,0.8546,182.61,184.99,183.89,6.0,179.5,2023.0
2006,ES,SC,99,40,6,0.426,182.04,182.04,181.83,4.0,181.5,2024.0
1419,AD,MBC,69,0,2,-0.773,181.27,189.25,181.31,32.0,179.0,2024.0
2601,EC,BC,118,34,0,2.2585,186.16,186.16,186.16,3.0,188.0,2024.0
1210,EE,BC,24,35,0,5.62,184.25,184.25,184.25,2.0,186.12,2021.0
1304,RM,OC,43,88,5,7.105,183.74,183.74,183.74,2.0,186.105,2021.0
2603,EE,BC,119,35,0,-0.9417,179.64,180.81,179.53,7.0,179.0,2024.0
4957,CS,BC,275,29,0,0.7951,180.93,181.97,181.83,5.0,181.5,2024.0
1,MI,SC,0,68,6,0.4375,181.76,184.34,183.0,9.0,181.0,2024.0
1113,EE,OC,8,35,5,-0.7892,183.32,183.32,183.32,3.0,182.0,2024.0
1211,EE,BC,25,35,0,0.3408,181.03,187.6,182.86,68.0,181.0,2024.0
1310,AD,OC,47,0,5,6.0,184.0,184.0,184.0,2.0,186.0,2021.0
4,EC,ST,248,34,8,2.7885,190.19,190.19,190.19,3.0,193.5,2024.0
1399,EC,MBC,58,34,2,1.8842,187.6,194.37,190.94,60.0,189.0,2024.0
2006,EC,OC,99,34,5,2.1731,198.25,199.12,198.09,10.0,199.0,2023.0
2764,BM,OC,199,10,5,-4.5,189.33,189.33,189.33,3.0,181.5,2023.0
2651,EC,BC,150,34,0,8.875,185.75,192.88,191.21,3.0,189.0,2022.0
1110,CS,MBC,6,29,2,6.67,195.33,195.33,195.33,2.0,198.0,2022.0
2,IB,MBC,97,51,2,0.5138,185.71,196.12,189.84,29.0,189.0,2024.0
2007,AT,BC,100,8,0,0.5784,194.71,197.97,195.51,80.0,195.0,2024.0
2,CH,MBC,97,21,2,1.5709,186.77,196.88,191.5,57.0,189.5,2024.0
1210,CS,SC,24,29,6,-2.527,187.88,188.63,186.59,4.0,182.5,2024.0
2006,EE,OC,99,35,5,1.85,196.5,196.54,195.97,7.0,197.0,2024.0
2007,CM,OC,100,25,5,1.8839,196.27,196.42,195.53,14.0,196.5,2024.0
